Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,Rate,K,Compression Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.8,4.7735e-05,1.4835e-05,0.00309221382549165,1176,47,0.101959041250521,0.0967919672031487,-0.0051670740473721
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,0.9,4.7575e-05,1.473e-05,0.00309221382549165,1176,47,0.101959041250521,0.0967919672031487,-0.0051670740473721
FFT,3,7,7,1,0.1,0,0.1,1,0.4,1,1,1,4.8065e-05,1.46e-05,0.00309221382549165,1176,47,0.101959041250521,0.0967919672031487,-0.0051670740473721
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.1,4.737e-05,1.5475e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.2,4.7935e-05,1.5025e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.3,4.661e-05,1.489e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.4,5.06e-05,1.5555e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.5,6.8405e-05,2.4175e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.6,6.887e-05,2.407e-05,0.00493274711428034,1176,31,0.0999923257564101,-0.0999923257564101,0
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.7,6.881e-05,2.4035e-05,0.000909306308837173,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.8,6.865e-05,2.391e-05,0.000909306308837173,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,0.9,6.5955e-05,2.397e-05,0.000909306308837173,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
FFT,3,7,7,1,0.1,0,0.1,1,0.7,1,1,1,6.4875e-05,2.1775e-05,0.000909306308837173,1176,47,0.0737603759195069,0.05784397643882,-0.0159163994806869
