Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,Rate,K,Compression Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,32,1,0.1,1.794e-05,1.6265e-05,5.83161385445659e-21,4312,3116,2.68966168781581e-10,0.0973847630878195,0.0973847633567857
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,33,1,0.1,1.838e-05,1.5965e-05,1.54766095928429e-21,4312,3212,1.79694398250163e-10,-0.0550685542597638,-0.0550685544394582
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,34,1,0.1,1.901e-05,1.553e-05,3.80185905301884e-22,4312,3308,7.56760626385855e-11,-0.0916165936749455,-0.0916165935992694
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,35,1,0.1,1.8355e-05,1.594e-05,9.42637183609457e-23,4312,3404,3.56600894646508e-11,0.0215119988087815,0.0215119987731214
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,36,1,0.1,1.9275e-05,1.676e-05,2.4515169382784e-23,4312,3500,2.18365880932936e-11,0.0841470984807897,0.0841470985026262
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,37,1,0.1,2.127e-05,1.697e-05,5.92956735172968e-24,4312,3596,9.52787848618186e-12,-0.0999923257564101,-0.0999923257468822
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,38,1,0.1,1.951e-05,1.74e-05,1.7530733632154e-24,4312,3692,6.07298933363865e-12,0.0783326909627483,0.0783326909688213
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,39,1,0.1,1.9665e-05,1.832e-05,3.84437939444584e-25,4312,3788,2.16632961569374e-12,0.0116549204850492,0.0116549204828829
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,40,1,0.1,2.136e-05,2.263e-05,9.28373613112793e-26,4312,3884,1.49755208234126e-12,-0.0550685542597638,-0.0550685542582663
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,41,1,0.1,2.0745e-05,1.866e-05,2.57231746486618e-26,4312,3980,6.96026569713126e-13,-0.0631266637872322,-0.0631266637879282
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,42,1,0.1,2.1455e-05,1.8625e-05,6.15945385349948e-27,4312,4076,3.32012195514153e-13,0.0841470984807897,0.0841470984811217
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,43,1,0.1,2.181e-05,1.9295e-05,1.40177990204706e-27,4312,4172,1.43027950594288e-13,0.0141120008059868,0.0141120008058437
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,44,1,0.1,2.1695e-05,1.935e-05,3.99353530015513e-28,4312,4268,8.11573031000989e-14,-0.0993691003633465,-0.0993691003634276
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,45,1,0.1,2.221e-05,1.945e-05,1.002264770668e-28,4312,4364,3.92082200040278e-14,0.0311541363513377,0.0311541363512985
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,46,1,0.1,2.2525e-05,2.064e-05,2.49362703342024e-29,4312,4460,1.78607129086572e-14,0.0973847630878195,0.0973847630878374
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,47,1,0.1,2.3195e-05,2.0415e-05,5.51592225669952e-30,4312,4556,9.04831765069503e-15,-0.0756802495307928,-0.0756802495307838
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,48,1,0.1,2.363e-05,2.085e-05,1.58702558329547e-30,4312,4652,5.26922255827955e-15,-0.00583741434275796,-0.00583741434276323
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,49,1,0.1,2.5725e-05,2.104e-05,3.24607268638419e-31,4312,4748,2.24820162486594e-15,0.0141120008059867,0.0141120008059845
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,50,1,0.1,2.4345e-05,2.2085e-05,9.94503544073765e-32,4312,4844,1.26287869051112e-15,-0.0687766159183973,-0.0687766159183961
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,51,1,0.1,2.4985e-05,2.1955e-05,2.27430417834489e-32,4312,4940,5.68989300120393e-16,0.0783326909627483,0.0783326909627478
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,52,1,0.1,2.4925e-05,2.213e-05,5.64983009797931e-33,4312,5036,3.19189119579733e-16,0.0783326909627483,0.0783326909627487
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,53,1,0.1,2.515e-05,2.263e-05,1.34777986252053e-33,4312,5132,1.28369537222284e-16,0.0198669330795061,0.019866933079506
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,54,1,0.1,2.5855e-05,2.295e-05,3.42165796207827e-34,4312,5228,6.93889390390723e-17,-0.0993691003633465,-0.0993691003633464
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,55,1,0.1,2.9125e-05,2.655e-05,9.99161529200717e-35,4312,5324,4.16333634234434e-17,0.0717356090899523,0.0717356090899522
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,56,1,0.1,2.592e-05,2.3995e-05,2.87373038519123e-35,4312,5420,1.56125112837913e-17,0.0116549204850494,0.0116549204850494
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,57,1,0.1,2.626e-05,2.4365e-05,4.08941726502739e-36,4312,5516,1.38777878078145e-17,0.0717356090899523,0.0717356090899523
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,58,1,0.1,2.714e-05,2.472e-05,4.17507678147345e-37,4312,5612,6.93889390390723e-18,-0.0464602179413758,-0.0464602179413758
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,59,1,0.1,2.838e-05,2.589e-05,4.26920901694166e-38,4312,5708,1.73472347597681e-18,0.00998334166468282,0.00998334166468281
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,60,1,0.1,2.8005e-05,2.578e-05,6.03149640815007e-39,4312,5804,8.67361737988404e-19,0.00415806624332909,0.00415806624332909
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,61,1,0.1,2.778e-05,2.525e-05,3.50303859185213e-40,4312,5900,2.16840434497101e-19,0.00168139004843488,0.00168139004843488
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,62,1,0.1,2.825e-05,2.5675e-05,2.83514407433947e-40,4312,5996,2.16840434497101e-19,0.00168139004843488,0.00168139004843488
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,63,1,0.1,3.0075e-05,2.703e-05,1.0904400285921e-40,4312,6092,2.16840434497101e-19,0.00168139004843497,0.00168139004843497
ZFP,11,7,7,1,0.1,0,0.1,0.7,0.7,64,1,0.1,2.9175e-05,2.636e-05,1.0904400285921e-40,4312,6188,2.16840434497101e-19,0.00168139004843497,0.00168139004843497
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,1,0.1,0.0008198,0.00010239,0.0016096817914612,4312,712,0.0999977654757633,-0.0999923257564101,5.4397193531624e-06
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,2,0.1,0.00077212,0.000125955,4.44683964757206e-33,4312,1392,1.94289029309402e-16,0.0841470984807897,0.0841470984807895
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,3,0.1,0.00100193,0.000182455,4.55479591469395e-33,4312,2072,3.33066907387547e-16,-0.0871575772413588,-0.0871575772413591
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,4,0.1,0.000781515,0.000178755,4.58232036571966e-33,4312,2752,3.33066907387547e-16,-0.0871575772413588,-0.0871575772413591
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,5,0.1,0.00079003,0.000204835,4.55106538850333e-33,4312,3432,3.33066907387547e-16,-0.0871575772413588,-0.0871575772413591
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,6,0.1,0.00079618,0.00023119,4.55365993788976e-33,4312,4112,3.33066907387547e-16,-0.0871575772413588,-0.0871575772413591
SVD,11,7,7,1,0.1,0,0.1,0.7,0.7,1,7,0.1,0.00080398,0.000257745,4.58364981666106e-33,4312,4792,3.33066907387547e-16,-0.0871575772413588,-0.0871575772413591
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,1,1,0.1,5.035e-06,3.71e-06,0.00800436154460524,4312,140,0.22499232575641,-0.0999923257564101,0.125
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,2,1,0.1,5.53e-06,4.125e-06,0.00332475987010379,4312,236,0.180961460645789,0.0501020856457886,-0.130859375
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,3,1,0.1,5.805e-06,4.29e-06,0.000967324816935886,4312,332,0.126298630356038,-0.035078322768962,-0.161376953125
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,4,1,0.1,6.755e-06,4.695e-06,0.000317104700702136,4312,428,0.0843292456374333,-0.0982452612624333,-0.013916015625
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,5,1,0.1,6.59e-06,5.04e-06,8.88783797615062e-05,4312,524,0.0371119830679608,-0.0705540325570392,-0.107666015625
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,6,1,0.1,7.285e-06,5.825e-06,2.185842107267e-05,4312,620,0.0198338177132892,-0.0705540325570392,-0.05072021484375
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,7,1,0.1,1.163e-05,8.305e-06,6.12881452759227e-06,4312,716,0.0122010991658733,0.0783326909627483,0.066131591796875
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,8,1,0.1,1.1955e-05,8.575e-06,1.44307855300717e-06,4312,812,0.00510733285893313,-0.0255541102026831,-0.02044677734375
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,9,1,0.1,1.2935e-05,9.145e-06,3.52863837301509e-07,4312,908,0.00267636959694174,-0.0982452612624333,-0.100921630859375
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,10,1,0.1,1.143e-05,8.615e-06,8.89243385606306e-08,4312,1004,0.00147077583412665,0.0783326909627483,0.079803466796875
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,11,1,0.1,9.605e-06,7.565e-06,2.27666898113845e-08,4312,1100,0.000711792340436626,-0.0442520443294852,-0.0449638366699219
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,12,1,0.1,1.7835e-05,1.103e-05,5.45467696930445e-09,4312,1196,0.000331199050700268,-0.035078322768962,-0.0347471237182617
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,13,1,0.1,1.03e-05,8.555e-06,1.36086104482518e-09,4312,1292,0.000172497679217135,-0.0982452612624333,-0.0984177589416504
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,14,1,0.1,1.0205e-05,8.25e-06,3.47435254127982e-10,4312,1388,7.55503092243065e-05,0.0783326909627483,0.0784082412719727
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,15,1,0.1,1.102e-05,8.96e-06,8.49900203963016e-11,4312,1484,4.80350162178761e-05,-0.0442520443294852,-0.0443000793457031
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,16,1,0.1,1.144e-05,9.085e-06,2.21904403175232e-11,4312,1580,2.13696871234764e-05,0.0783326909627483,0.0783540606498718
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,17,1,0.1,1.1825e-05,9.465e-06,5.89902113964417e-12,4312,1676,8.88292930868728e-06,-0.0982452612624333,-0.0982541441917419
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,18,1,0.1,1.2115e-05,9.845e-06,1.28771197520466e-12,4312,1772,3.97357646367974e-06,0.0412118485241757,0.0412158221006393
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,19,1,0.1,1.2505e-05,1.033e-05,3.86681816295084e-13,4312,1868,2.93736599234207e-06,-0.0982452612624333,-0.0982481986284256
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,20,1,0.1,1.496e-05,1.0885e-05,8.30060255180978e-14,4312,1964,1.04231996283025e-06,0.00168139004843488,0.00168243236839771
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,21,1,0.1,1.3225e-05,1.1795e-05,2.14653885402148e-14,4312,2060,6.82691010389647e-07,0.0902171833756293,0.0902165006846189
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,22,1,0.1,1.3605e-05,1.1255e-05,6.18251249831381e-15,4312,2156,3.06569960820124e-07,0.0850436620628564,0.0850439686328173
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,23,1,0.1,1.402e-05,1.1665e-05,1.39969354364805e-15,4312,2252,1.60564445038369e-07,0.0412118485241757,0.0412116879597306
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,24,1,0.1,1.4655e-05,1.2335e-05,3.44508618572005e-16,4312,2348,7.47598763312096e-08,-0.035078322768962,-0.0350782480090857
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,25,1,0.1,1.5215e-05,1.286e-05,8.15710222394357e-17,4312,2444,5.24087071795964e-08,-0.0772764487555988,-0.077276501164306
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,26,1,0.1,1.536e-05,1.526e-05,2.1975937290858e-17,4312,2540,2.20460643629572e-08,-0.0756802495307928,-0.0756802715768572
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,27,1,0.1,1.5565e-05,1.3465e-05,5.32319056607406e-18,4312,2636,1.08926967029577e-08,-0.035078322768962,-0.0350783336616587
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,28,1,0.1,1.5995e-05,1.373e-05,1.30064243671469e-18,4312,2732,4.05628851340989e-09,-0.0982452612624333,-0.0982452572061447
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,29,1,0.1,1.718e-05,1.4275e-05,3.32614526435053e-19,4312,2828,2.48208471484435e-09,0.00168139004843488,0.00168138756635017
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,30,1,0.1,1.7195e-05,1.499e-05,8.83218163861006e-20,4312,2924,1.40063735609708e-09,-0.0772764487555988,-0.0772764473549614
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,31,1,0.1,1.7125e-05,1.5e-05,2.10229982599895e-20,4312,3020,5.6290345778684e-10,0.00168139004843497,0.00168139061133843
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,32,1,0.1,1.778e-05,1.524e-05,5.75525350858848e-21,4312,3116,2.90560089877268e-10,0.0783326909627483,0.0783326912533084
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,33,1,0.1,1.8195e-05,1.5915e-05,1.10722520857157e-21,4312,3212,1.52701143396605e-10,-0.035078322768962,-0.0350783229216631
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,34,1,0.1,1.8405e-05,1.64e-05,3.48650448520261e-22,4312,3308,9.33927241097976e-11,-0.0982452612624333,-0.0982452611690405
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,35,1,0.1,2.843e-05,2.2e-05,8.36804450854871e-23,4312,3404,3.59485080592137e-11,0.0783326909627483,0.0783326909267998
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,36,1,0.1,2.327e-05,1.884e-05,2.13017092675469e-23,4312,3500,1.92689059153039e-11,-0.0982452612624333,-0.0982452612431644
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,37,1,0.1,2.989e-05,2.1615e-05,4.99155075974815e-24,4312,3596,8.11701747482907e-12,0.00168139004843488,0.00168139004031786
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,38,1,0.1,2.0135e-05,1.794e-05,1.26234931235967e-24,4312,3692,6.1380761584573e-12,-0.0982452612624333,-0.0982452612562952
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,39,1,0.1,2.5545e-05,2.5525e-05,3.04086039135076e-25,4312,3788,2.45399187082107e-12,0.00168139004843488,0.00168139004598089
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,40,1,0.1,2.134e-05,1.9175e-05,7.71471726123479e-26,4312,3884,1.04945219181474e-12,0.0783326909627483,0.0783326909637978
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,41,1,0.1,2.1015e-05,1.855e-05,1.89953570787548e-26,4312,3980,5.19709275614844e-13,-0.0982452612624333,-0.098245261262953
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,42,1,0.1,2.1935e-05,1.9885e-05,4.84278999762623e-27,4312,4076,2.97165070328731e-13,0.0783326909627483,0.0783326909630455
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,43,1,0.1,2.2545e-05,1.9205e-05,1.2129968112384e-27,4312,4172,1.47243328640911e-13,-0.0772764487555988,-0.077276448755746
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,44,1,0.1,2.833e-05,2.5545e-05,2.92562580214418e-28,4312,4268,7.65359997600967e-14,-0.035078322768962,-0.0350783227688855
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,45,1,0.1,3.291e-05,3.054e-05,7.07235211392765e-29,4312,4364,3.00176550283027e-14,-0.0464602179413757,-0.0464602179414058
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,46,1,0.1,2.3145e-05,2.0965e-05,2.07988262819758e-29,4312,4460,2.54934962029552e-14,-0.035078322768962,-0.0350783227689365
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,47,1,0.1,2.4655e-05,2.094e-05,4.47672070105915e-30,4312,4556,1.00336405850499e-14,-0.0705540325570392,-0.0705540325570492
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,48,1,0.1,2.489e-05,3.0835e-05,1.27278147634331e-30,4312,4652,6.07847105982273e-15,0.0783326909627483,0.0783326909627544
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,49,1,0.1,2.465e-05,2.201e-05,2.85240083737371e-31,4312,4748,2.15105711021124e-15,-0.0982452612624333,-0.0982452612624354
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,50,1,0.1,2.456e-05,2.219e-05,7.24763062138004e-32,4312,4844,1.08246744900953e-15,0.0850436620628564,0.0850436620628575
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,51,1,0.1,2.481e-05,2.2565e-05,1.96252204106767e-32,4312,4940,4.9960036108132e-16,0.00168139004843488,0.00168139004843438
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,52,1,0.1,2.571e-05,2.304e-05,4.2969063245207e-33,4312,5036,2.63677968348475e-16,0.0783326909627483,0.0783326909627486
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,53,1,0.1,2.5655e-05,2.3425e-05,1.0998676241385e-33,4312,5132,1.52655665885959e-16,-0.0772764487555988,-0.0772764487555989
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,54,1,0.1,2.709e-05,2.3975e-05,2.95605577220586e-34,4312,5228,6.93889390390723e-17,0.0783326909627483,0.0783326909627484
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,55,1,0.1,2.6605e-05,2.4635e-05,7.66223474996918e-35,4312,5324,4.16333634234434e-17,-0.035078322768962,-0.035078322768962
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,56,1,0.1,2.681e-05,2.432e-05,1.58490346718228e-35,4312,5420,1.73472347597681e-17,0.00168139004843488,0.0016813900484349
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,57,1,0.1,2.704e-05,2.486e-05,2.68916823076188e-36,4312,5516,1.38777878078145e-17,-0.0772764487555988,-0.0772764487555988
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,58,1,0.1,2.7675e-05,2.5205e-05,2.43845562243802e-37,4312,5612,3.68628738645072e-18,0.00168139004843488,0.00168139004843489
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,59,1,0.1,2.7865e-05,2.5395e-05,3.83412344553341e-38,4312,5708,3.46944695195361e-18,0.0222889914100248,0.0222889914100248
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,60,1,0.1,2.8495e-05,2.577e-05,4.62346572123052e-39,4312,5804,8.67361737988404e-19,0.00168139004843488,0.00168139004843488
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,61,1,0.1,4.3505e-05,3.467e-05,1.05908987777008e-39,4312,5900,6.50521303491303e-19,0.00168139004843488,0.00168139004843488
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,62,1,0.1,3.739e-05,3.1875e-05,2.18088005718421e-41,4312,5996,1.0842021724855e-19,0,-1.0842021724855e-19
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,63,1,0.1,2.873e-05,2.7245e-05,2.18088005718421e-41,4312,6092,1.0842021724855e-19,0,-1.0842021724855e-19
ZFP,11,7,7,1,0.1,0,0.1,0.7,1,64,1,0.1,2.8765e-05,2.68e-05,2.18088005718421e-41,4312,6188,1.0842021724855e-19,0,-1.0842021724855e-19
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,1,0.1,0.000806115,0.000104825,0.00194358440790842,4312,712,0.100282907042515,0.0998543345374605,-0.000428572505054072
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,2,0.1,0.000762235,0.00012522,9.93521858427161e-33,4312,1392,2.77555756156289e-16,0.0909297426825682,0.0909297426825685
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,3,0.1,0.00088688,0.00016687,9.93221402943443e-33,4312,2072,3.60822483003176e-16,0.0909297426825682,0.0909297426825685
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,4,0.1,0.000970655,0.000206825,9.9458623257731e-33,4312,2752,3.46944695195361e-16,0.0841470984807897,0.08414709848079
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,5,0.1,0.00078673,0.000205465,9.91357186670562e-33,4312,3432,3.46944695195361e-16,0.0841470984807897,0.08414709848079
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,6,0.1,0.00079063,0.00023203,9.89294135767114e-33,4312,4112,3.46944695195361e-16,0.0841470984807897,0.08414709848079
SVD,11,7,7,1,0.1,0,0.1,0.7,1,1,7,0.1,0.00100964,0.0003061,9.89324123318513e-33,4312,4792,3.46944695195361e-16,0.0841470984807897,0.08414709848079
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,1,1,0.1,6.605e-06,4.45e-06,0.00842090240570454,4312,140,0.341803960883584,-0.0996164608835841,0.2421875
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,2,1,0.1,7.775e-06,5.26e-06,0.00184646358147274,4312,236,0.153512281767227,-0.0925814682327732,-0.24609375
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,3,1,0.1,8.55e-06,5.58e-06,0.00059028417658212,4312,332,0.124836514797317,-0.0255541102026831,-0.150390625
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,4,1,0.1,8.35e-06,5.545e-06,0.000165831996363455,4312,428,0.0459065965317497,-0.00830894028174973,0.03759765625
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,5,1,0.1,6.53e-06,5.03e-06,5.33214620912658e-05,4312,524,0.0357242498741598,0.0404849920616598,0.0047607421875
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,6,1,0.1,7.06e-06,5.07e-06,2.12075455546414e-05,4312,620,0.0155835647573849,0.0675463180551151,0.0831298828125
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,7,1,0.1,7.64e-06,5.895e-06,4.86420632641014e-06,4312,716,0.00884730329754936,0.0116549204850494,0.0028076171875
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,8,1,0.1,8.31e-06,5.935e-06,1.344197621386e-06,4312,812,0.00519982239146524,0.0404849920616598,0.045684814453125
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,9,1,0.1,9.165e-06,1.0375e-05,3.39659448241672e-07,4312,908,0.00244650471584934,-0.0529836140908493,-0.050537109375
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,10,1,0.1,1.3445e-05,9.595e-06,9.78257626855058e-08,4312,1004,0.00152516759575214,0.0909297426825682,0.0924549102783203
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,11,1,0.1,1.4745e-05,9.905e-06,2.01906329630072e-08,4312,1100,0.000560709206966048,-0.0993691003633465,-0.0999298095703125
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,12,1,0.1,1.465e-05,1.0615e-05,6.06673755462732e-09,4312,1196,0.000337037052109773,0.0404849920616598,0.0408220291137695
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,13,1,0.1,1.492e-05,1.117e-05,1.27315770952913e-09,4312,1292,0.000142610486908265,-0.0977530117665097,-0.097895622253418
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,14,1,0.1,1.607e-05,1.1975e-05,3.49075494888997e-10,4312,1388,8.69359626322341e-05,0.0404849920616598,0.040571928024292
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,15,1,0.1,1.6445e-05,1.203e-05,8.60599577385728e-11,4312,1484,3.23756600488084e-05,-0.0255541102026831,-0.0255864858627319
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,16,1,0.1,1.696e-05,1.269e-05,2.30297607050831e-11,4312,1580,1.9165481522615e-05,0.0404849920616598,0.0405041575431824
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,17,1,0.1,1.77e-05,1.3275e-05,5.44307860577647e-12,4312,1676,8.21832008539303e-06,0.0963558185417193,0.0963476002216339
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,18,1,0.1,1.91e-05,1.4345e-05,1.42197192384398e-12,4312,1772,5.15125499789271e-06,-0.0631266637872321,-0.0631215125322342
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,19,1,0.1,2.151e-05,1.436e-05,3.26488626423464e-13,4312,1868,2.13198916022839e-06,-0.0442520443294852,-0.0442541763186455
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,20,1,0.1,1.4105e-05,1.244e-05,8.49706723110158e-14,4312,1964,1.16711718773982e-06,0.00168139004843497,0.00168255716562271
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,21,1,0.1,1.4095e-05,1.2085e-05,1.91690928667776e-14,4312,2060,6.75414606993163e-07,0.0404849920616598,0.0404843166470528
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,22,1,0.1,1.4185e-05,1.129e-05,5.55453979383311e-15,4312,2156,3.88752490403793e-07,0.0116549204850494,0.0116553092375398
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,23,1,0.1,1.484e-05,1.2125e-05,1.24374168377629e-15,4312,2252,1.42029471114635e-07,0.0675463180551151,0.0675461760256439
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,24,1,0.1,1.584e-05,1.276e-05,3.30428342083203e-16,4312,2348,8.24491381001824e-08,0.0404849920616598,0.0404850745107979
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,25,1,0.1,1.5715e-05,1.333e-05,9.02013772112876e-17,4312,2444,4.36345059667831e-08,-0.035078322768962,-0.035078366403468
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,26,1,0.1,1.585e-05,1.331e-05,1.92485268844456e-17,4312,2540,2.23679641198071e-08,0.0909297426825682,0.0909297650505323
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,27,1,0.1,1.63e-05,1.421e-05,4.85490923917385e-18,4312,2636,9.46660901057772e-09,-0.035078322768962,-0.035078332235571
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,28,1,0.1,1.628e-05,1.4105e-05,1.20431018399996e-18,4312,2732,4.6768765266797e-09,-0.00830894028174964,-0.00830893560487311
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,29,1,0.1,1.655e-05,1.393e-05,3.00113506878085e-19,4312,2828,2.19869932677197e-09,-0.0373876664830236,-0.0373876642843243
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,30,1,0.1,1.665e-05,1.422e-05,7.82719539293461e-20,4312,2924,1.18396750736771e-09,0.0404849920616598,0.0404849932456273
ZFP,11,7,7,1,0.1,0,0.1,1,0.1,31,1,0.1,1.748e-05,1.468e-05,2.13633327172465e-20,4312,3020,5.10099407158293e-10,-0.0993691003633465,-0.0993691008734459
