Algorithm Name,X,Y,Z,Frequency,Amplitude,Phase,Fx,Fy,Fz,ZFP Rate,SVD K,FFT Ratio,Mean Compress Time,Mean Decompress Time,Mean MSE,Original Size,Mean Compressed Size,Max Error,Max Error Original Value,Max Error Decompressed Value
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,9,,,6.78e-06,3.74e-06,7.93042606724338e-08,1960,620,0.0011071538044372,-0.0883454655720153,-0.0872383117675781
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,10,,,7.16e-06,3.98e-06,2.20646680033643e-08,1960,684,0.000548424808844053,-0.0883454655720153,-0.0888938903808594
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,11,,,7.28e-06,1.086e-05,5.60638843482159e-09,1960,748,0.000315127284661806,-0.0883454655720153,-0.0880303382873535
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,12,,,1.082e-05,4.26e-06,1.17559259307061e-09,1960,812,9.20657481387338e-05,-0.0977530117665097,-0.0978450775146484
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,13,,,7.66e-06,7.48e-06,3.59624768243291e-10,1960,876,7.64702869811423e-05,-0.0883454655720153,-0.0882689952850342
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,14,,,9.26e-06,5.16e-06,7.8330033553915e-11,1960,940,3.80017952571476e-05,0.0389418342308651,0.0389038324356079
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,15,,,8.68e-06,5.82e-06,2.30652523206573e-11,1960,1004,1.83313723402731e-05,0.0215119988087816,0.0215303301811218
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,16,,,8.62e-06,5.34e-06,6.40857323212645e-12,1960,1068,9.77327625037439e-06,-0.0958924274663139,-0.0958826541900635
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,17,,,9.64e-06,6.52e-06,1.37086128008631e-12,1960,1132,4.01625391853108e-06,0.0116549204850494,0.0116589367389679
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,18,,,8.72e-06,5.64e-06,3.55924300298061e-13,1960,1196,2.22988930355383e-06,0.0515501371821464,0.0515479072928429
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,19,,,1.046e-05,7.8e-06,8.12206145394303e-14,1960,1260,1.32931901601629e-06,-0.0883454655720153,-0.0883441362529993
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,20,,,9.82e-06,6.46e-06,1.8336626317223e-14,1960,1324,6.54925510427951e-07,0.0404849920616598,0.0404843371361494
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,21,,,1.202e-05,7.72e-06,4.45223416967955e-15,1960,1388,2.35946313417723e-07,-0.0883454655720153,-0.0883452296257019
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,22,,,1.098e-05,6.96e-06,1.3988226345215e-15,1960,1452,1.49683013699053e-07,0.0404849920616598,0.0404848423786461
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,23,,,1.048e-05,6.72e-06,3.20923094712008e-16,1960,1516,6.93559878833794e-08,-0.0883454655720153,-0.0883453962160274
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,24,,,1.196e-05,7.26e-06,9.07350015965896e-17,1960,1580,3.04980357912488e-08,0.0675463180551151,0.0675463485531509
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,25,,,1.254e-05,8.88e-06,2.34353409916545e-17,1960,1644,2.21495748825573e-08,-0.0883454655720153,-0.0883454434224404
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,26,,,1.292e-05,9.04e-06,4.57654008811049e-18,1960,1708,5.74584786000587e-09,0.0494113351138608,0.049411329368013
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,27,,,1.338e-05,9.24e-06,1.3902955393873e-18,1960,1772,4.43738014388462e-09,-0.0705540325570392,-0.0705540281196591
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,28,,,1.334e-05,9.78e-06,4.21525134360107e-19,1960,1836,2.55951276145749e-09,0.0404849920616598,0.0404849895021471
ZFP,5,7,7,1,0.1,0,0.1,0.1,1,29,,,1.474e-05,9.54e-06,7.56671403086393e-20,1960,1900,1.03442897303463e-09,0.0141120008059867,0.0141119997715577
SVD,5,7,7,1,0.1,0,0.1,0.1,1,,1,,0.00057142,7.186e-05,0.000308813040360539,1960,376,0.0463508909328598,-0.0279415498198926,0.0184093411129672
SVD,5,7,7,1,0.1,0,0.1,0.1,1,,2,,0.00058828,0.00010116,2.12414565936354e-32,1960,720,2.77555756156289e-16,0.0991664810452469,0.0991664810452466
SVD,5,7,7,1,0.1,0,0.1,0.1,1,,3,,0.00083916,0.00012668,2.12128509146184e-32,1960,1064,2.77555756156289e-16,0.0991664810452469,0.0991664810452466
SVD,5,7,7,1,0.1,0,0.1,0.1,1,,4,,0.00050568,9.584e-05,2.11950463494079e-32,1960,1408,2.77555756156289e-16,0.0991664810452469,0.0991664810452466
SVD,5,7,7,1,0.1,0,0.1,0.1,1,,5,,0.00077016,0.00014504,2.1255479080529e-32,1960,1752,2.77555756156289e-16,0.0991664810452469,0.0991664810452466
ZFP,5,7,7,1,0.1,0,0.1,0.4,0.1,1,,,6.4e-06,3.84e-06,0.00066084351481478,1960,108,0.0925198889938565,0.0891207360061435,0.181640625
